ENSG00000254997	0.5628882201182734
ENSG00000101327	0.562702825961737
ENSG00000204140	0.5625047239866867
ENSG00000260937	0.562425636292667
ENSG00000254654	0.5624189804401598
ENSG00000150656	0.5622904385650958
ENSG00000254489	0.562181049107084
ENSG00000189171	0.5615061776048085
ENSG00000101444	0.5615025952851049
ENSG00000114738	0.5606284604188863
ENSG00000034510	0.5602426624522074
ENSG00000103056	0.5595992928662887
ENSG00000260951	0.5580736649526961
ENSG00000118702	0.5575537588448365
ENSG00000104872	0.5573539483099199
ENSG00000179091	0.5566567652337
ENSG00000042753	0.5556768892067516
ENSG00000229249	0.555371093372917
ENSG00000099797	0.5545695069540726
ENSG00000230768	0.5544945737836737
ENSG00000116147	0.5541794956782162
ENSG00000100983	0.5534234509032987
ENSG00000032444	0.552974003841727
ENSG00000186431	0.5510872410571803
ENSG00000162949	0.5509872984759263
ENSG00000089693	0.5480502215160397
ENSG00000159199	0.5480228957379076
ENSG00000115523	0.5474894054505741
ENSG00000084207	0.547028996878083
ENSG00000104904	0.5469253896235333
ENSG00000181222	0.5467046308822214
ENSG00000233602	0.5460727694821683
ENSG00000164062	0.545165071608521
ENSG00000102898	0.5446157572779273
ENSG00000108561	0.5442894833808487
ENSG00000222004	0.5435752180146523
ENSG00000126267	0.5435484362852738
ENSG00000261014	0.5431658561665347
ENSG00000159261	0.5421471075536024
ENSG00000237396	0.5414277321984469
ENSG00000223784	0.5412204294949376
ENSG00000266977	0.5406079652932303
ENSG00000225126	0.540329227567313
ENSG00000203782	0.5390897594741897
ENSG00000140835	0.5379720142352922
ENSG00000077279	0.5368126288187773
ENSG00000111652	0.5365792430044771
ENSG00000012061	0.5362859893224616
ENSG00000167085	0.5347510658900756
ENSG00000248307	0.5342907974805553
ENSG00000105427	0.5338035913285963
ENSG00000165916	0.5333277758001471
ENSG00000114013	0.5332064151604028
ENSG00000101019	0.5326748765495806
ENSG00000111669	0.5321935716814368
ENSG00000116031	0.5315451367555903
ENSG00000101405	0.5300492378568173
ENSG00000162706	0.5299542375526309
ENSG00000105220	0.5298327190942207
ENSG00000100097	0.5279154056172204
ENSG00000240935	0.5264707257997818
